FPOGX,FPOGY,FPOGD
6,8,0.44336
6,13,0.19745
5,12,0.19708
6,6,0.47638
6,9,0.34503
6,5,0.39423
6,6,0.31207
6,6,0.42688
6,6,1.05139
6,11,0.44324
6,8,0.36139
6,7,0.31213
6,8,0.29572
6,6,0.44373
6,6,0.36151
7,5,0.49292
7,4,0.36115
8,4,0.22998
8,4,0.34503
8,2,0.22986
10,3,0.21362
10,4,0.31201
10,3,0.27899
11,4,0.52563
9,8,0.70636
9,8,0.44354
9,9,0.26245
10,10,0.37762
11,12,0.52588
10,11,0.22998
8,7,0.37793
7,2,0.26276
8,2,0.22998
9,10,0.46021
9,12,0.22986
8,15,0.50977
7,5,0.31226
6,7,0.41077
8,17,0.34497
7,15,0.36145
7,17,0.64069
7,18,0.31213
7,17,0.69019
6,16,0.41058
7,2,0.34473
5,3,0.55847
4,7,0.19733
5,10,0.2627
6,15,0.42719
8,16,0.41107
7,7,0.41083
8,15,0.54218
10,15,0.41052
11,12,0.19739
11,4,0.50909
11,16,0.64063
9,4,0.27899
12,8,0.24646
11,3,0.34485
11,15,0.60791
11,15,0.26288
10,15,0.54193
10,11,0.19733
10,7,0.21381
10,15,0.4765
11,15,0.4928
10,1,0.29565
10,1,0.31195
11,2,0.27936
11,16,0.70654
8,16,0.19727
7,16,0.29553
6,15,0.26276
5,5,0.37799
6,17,0.39459
7,17,0.24487
8,17,0.4765
10,16,0.46021
8,17,0.2627
7,17,0.47626
6,16,0.91949
7,16,0.6405
7,15,0.39423
8,13,0.21381
8,17,0.2135
8,16,0.24591
10,16,0.2959
10,15,0.50922
8,17,0.2793
7,16,0.36169
9,16,0.37775
10,15,0.39453
8,5,0.60773
11,15,0.57495
9,15,0.62378
11,16,0.51093
11,15,0.263
10,9,0.09851
10,3,0.29596
11,13,0.45972
11,15,0.50928
10,14,0.42731
6,16,0.2959
11,10,0.23022
10,4,0.28033
8,15,0.34497
7,16,0.27936
6,4,0.52563
7,17,0.36115
7,17,0.47656
6,16,0.31201
5,2,0.50916
6,4,0.09857
7,17,0.22943
7,16,0.47662
11,16,0.2959
8,15,0.21375
8,15,0.2464
9,14,0.23016
9,14,0.24652
10,12,0.04926
10,7,0.32861
10,7,0.34473
10,13,0.52576
9,13,0.23016
7,14,0.60767
7,5,0.29578
7,5,0.27899
7,14,0.50928
8,13,0.16437
8,13,0.39447
8,4,0.24664
8,15,0.263
9,12,0.31213
10,11,0.24652
10,8,0.31201
11,14,0.37787
10,15,0.13135
5,19,0.57471
10,0,0.27924
10,0,0.24652
11,0,0.22968
9,0,0.2298
