FPOGX,FPOGY,FPOGD
8,8,0.24646
11,5,0.1969
8,3,0.36084
10,17,0.21362
18,18,0.32861
11,5,0.3125
9,5,0.24622
7,5,0.29578
7,7,0.26294
7,6,0.83777
8,6,0.32861
9,6,0.2793
9,9,0.24622
7,6,0.26282
7,3,0.82153
6,4,0.24634
12,4,0.24658
9,3,0.26318
7,3,0.46033
13,5,0.22974
7,5,0.29578
7,4,0.32861
7,6,0.64038
7,5,0.72278
13,10,0.19714
9,12,0.22986
7,13,0.60779
13,9,0.2793
10,9,0.26294
10,8,0.24622
17,8,0.31201
15,11,0.11499
5,17,0.22986
5,14,0.11511
8,6,0.32874
16,6,0.26282
14,8,0.19714
16,15,0.21338
12,5,0.39404
13,5,0.22998
13,3,0.21362
9,3,0.31213
7,4,0.39417
6,18,0.19702
18,19,0.26282
18,18,0.24646
8,7,0.64087
9,7,0.14783
8,8,0.29602
8,7,0.54199
6,11,0.31213
7,11,0.24658
12,7,0.31201
9,6,0.21338
8,5,0.65747
13,10,0.26282
10,9,0.21362
8,8,0.80469
7,10,0.24658
7,8,0.50928
9,10,0.27905
7,8,0.22998
7,7,0.29565
6,9,0.59119
6,10,0.46021
6,11,0.29578
6,12,0.41052
6,10,0.29578
6,6,0.26282
6,4,0.27917
7,3,0.65723
8,7,0.2959
7,8,0.52576
8,9,0.427
7,9,0.36157
7,9,0.49292
6,11,0.2301
6,13,1.46204
6,12,0.54236
8,8,0.31226
7,5,0.52551
7,4,0.57507
7,6,0.24658
7,6,0.44348
7,5,0.60779
7,9,0.21338
7,11,0.26318
7,12,0.52539
12,8,0.36133
9,8,0.21375
7,10,0.22998
7,10,0.73962
6,8,0.32874
6,4,2.20142
9,2,0.2793
7,3,0.47656
12,8,0.21423
5,10,0.29578
6,11,0.65674
13,10,0.22974
8,8,0.24634
7,7,0.49255
15,8,0.34509
11,9,0.2793
3,17,0.29578
12,7,0.26257
12,7,0.31226
9,8,0.22986
8,9,0.54236
13,8,0.24634
9,10,0.26282
7,11,0.46021
6,12,0.82117
17,17,0.31213
18,19,0.31189
8,9,0.29553
8,8,0.31213
7,11,0.4928
9,10,0.21362
12,10,0.24683
15,9,0.22986
10,6,0.22998
7,4,0.5752
13,10,0.27905
9,12,0.45959
7,11,0.2793
9,9,0.19714
10,6,0.21313
9,4,0.32861
8,4,0.59131
19,19,0.21362
19,19,0.59155
17,19,0.26318
7,5,0.27942
7,4,0.29553
9,10,0.34497
9,9,0.36169
7,13,0.27905
6,13,1.14954
7,15,0.09851
4,18,0.27954
5,18,0.36133
5,18,0.32849
8,18,0.0658
17,18,0.45984
18,18,0.31189
11,5,0.22998
7,3,0.65723
6,18,0.2135
5,18,0.39441
11,1,0.72253
11,1,0.11377
