FPOGX,FPOGY,FPOGD
12,6,0.54236
16,7,0.21387
14,7,0.21362
12,6,0.34509
18,19,0.27917
19,18,0.2627
14,8,0.21399
8,4,0.37817
8,6,0.39429
15,10,0.19714
10,10,0.32861
8,10,0.31226
16,8,0.37781
11,7,0.26306
9,6,0.3291
8,6,0.32849
13,6,0.21338
7,6,0.2467
7,7,0.39429
13,7,0.26282
7,9,0.22998
6,9,0.59119
14,6,0.21338
8,5,0.39392
7,4,0.47656
15,4,0.32861
13,5,0.37793
13,7,0.2793
18,14,0.21375
16,15,0.2793
10,10,0.32849
8,10,0.37769
14,6,0.26294
10,4,0.34497
8,3,0.34509
8,3,0.22986
15,7,0.24622
12,4,0.31201
8,4,0.22986
5,15,0.26306
14,7,0.24634
9,5,0.31213
8,4,0.34473
15,5,0.32874
13,7,0.19727
14,8,0.26306
16,7,0.2793
16,8,0.32837
12,6,0.27881
8,5,0.44324
15,7,0.36121
11,4,0.24634
8,5,0.26245
7,5,0.31226
13,7,0.34509
10,9,0.21338
8,9,0.46021
14,7,0.32874
14,7,0.24585
16,7,0.4436
17,8,0.36169
17,9,0.22974
13,9,0.26257
10,9,0.2627
7,9,0.36145
6,11,0.2301
5,17,0.2135
18,19,0.37793
7,13,0.39429
9,10,0.24658
8,8,0.2301
7,6,0.50928
8,5,0.22986
7,4,0.60779
8,6,0.52576
8,6,0.42725
7,6,0.32874
9,7,0.26306
10,7,0.4928
6,12,0.22986
5,15,0.19714
8,9,0.2135
7,10,0.427
7,10,0.39417
7,12,0.14807
7,10,0.44324
8,11,0.22986
14,13,0.29578
13,12,0.2135
8,11,0.46033
6,12,0.41052
6,13,0.62378
7,10,0.19702
7,4,0.41052
7,4,0.39453
7,7,0.64038
7,5,0.29578
6,8,0.18066
17,18,0.26282
4,17,0.34485
18,18,0.49304
8,8,0.41089
10,7,0.29578
8,5,0.32861
7,5,0.31213
6,6,0.4928
7,5,0.24634
7,4,0.29553
9,5,0.32861
7,4,0.46008
10,4,0.26245
8,9,0.2793
7,12,0.29565
14,8,0.2793
13,7,0.2301
8,5,0.2959
7,4,0.49268
13,9,0.36157
10,10,0.31238
8,11,0.27942
9,9,0.2135
13,7,0.27917
10,7,0.2627
13,7,0.1969
16,6,0.26318
15,5,0.22986
11,3,0.24658
7,4,0.59143
18,18,0.32849
18,18,0.24658
8,9,0.23022
7,7,0.29565
8,7,0.39441
9,9,0.16443
7,9,0.21362
6,9,1.01855
6,11,0.72266
9,11,0.21375
18,6,0.34485
14,7,0.65698
8,10,0.19727
5,13,0.44324
8,6,0.26294
7,5,0.41064
6,4,0.52563
7,4,0.37744
8,9,0.26318
7,7,0.39441
7,6,0.60779
10,7,0.21338
6,9,0.90381
8,8,0.2135
8,8,0.26306
7,9,0.75537
10,5,0.27954
8,2,0.26294
8,1,0.4762
19,6,0.34534
19,5,0.24622
7,18,0.24658
6,18,0.4436
11,1,0.47632
11,1,0.24634
