FPOGX,FPOGY,FPOGD
10,2,0.47632
9,8,0.65729
11,8,0.34528
14,9,0.29559
11,9,0.2627
10,9,0.36115
15,10,0.29547
11,8,0.27942
9,8,0.427
8,8,0.04913
7,8,0.34485
7,9,0.37793
6,9,0.37762
6,10,0.29572
7,9,0.29572
11,10,0.32837
13,9,0.31226
12,9,0.34467
14,10,0.21362
15,10,0.32904
14,9,0.2132
9,8,0.27905
7,8,0.47626
6,8,0.78851
7,8,0.3288
10,8,0.59149
11,9,0.19727
12,9,0.49268
14,9,0.22986
11,8,0.27954
9,9,0.427
15,9,0.34485
11,6,0.2464
10,6,0.29608
12,7,0.2959
16,7,0.24634
11,6,0.31183
8,5,0.22986
7,10,0.19684
7,6,0.62463
10,9,0.37799
10,9,0.65704
10,10,0.11517
11,9,0.297
12,9,0.37775
11,7,0.29565
9,5,0.31226
7,6,0.34515
13,8,0.23016
13,9,0.263
10,11,0.27893
9,11,0.34558
12,11,0.24646
14,11,0.26288
12,10,0.29559
10,11,0.4599
13,12,0.26294
11,11,0.37762
9,12,0.41113
8,12,0.22986
10,10,1.54413
10,9,0.52563
11,9,0.64087
11,9,0.69
14,10,0.37756
13,10,0.26245
11,11,0.32855
10,11,0.32849
12,11,0.23016
14,11,0.34479
11,10,0.32867
11,10,0.47614
16,11,0.2793
13,11,0.23077
11,10,0.34503
13,10,0.23016
15,11,0.27936
12,12,0.29584
11,14,0.13104
11,10,0.41083
9,10,0.29572
8,9,0.2298
10,8,0.7229
9,8,0.26245
11,9,0.31061
15,9,0.31207
10,7,0.22943
8,6,0.08252
15,5,0.1972
15,7,0.24646
11,5,0.26282
9,7,0.34491
15,8,0.24695
14,7,0.19702
10,5,0.32849
8,5,0.44391
15,8,0.29535
11,4,0.32849
9,5,0.24701
8,5,0.32904
11,7,0.37787
9,6,0.32861
8,6,0.36151
15,7,0.2796
11,5,0.31213
8,5,0.34515
10,5,0.21344
14,8,0.3125
11,6,0.31213
9,7,0.32867
12,7,0.19739
14,7,0.2464
12,6,0.36127
10,6,0.3938
11,6,0.23029
13,7,0.24634
11,7,0.21362
8,9,0.37805
10,9,0.21362
14,8,0.32837
10,7,0.37799
10,7,0.29559
14,8,0.31244
11,7,0.21161
8,7,0.3775
10,7,0.06543
14,8,0.34479
11,11,0.32819
9,10,0.39423
7,11,0.34503
10,10,0.54205
10,10,0.44324
11,9,0.77197
10,9,0.36127
14,9,0.21344
15,9,0.29578
12,10,0.29565
12,9,0.32697
15,10,0.34479
14,9,0.32843
12,9,0.44379
15,9,0.37762
13,9,0.36145
11,9,0.27905
12,9,0.21326
14,10,0.26263
14,10,0.23016
12,10,0.2959
11,9,0.64069
14,9,0.22913
11,8,0.26294
10,7,0.34491
14,9,0.26288
14,9,0.19604
12,8,0.263
13,8,0.2298
14,9,0.26276
16,10,0.36127
13,8,0.34485
11,8,0.34497
15,9,0.3288
13,9,0.31152
10,9,0.26257
8,9,0.39404
13,9,0.19714
14,10,0.31183
10,9,0.31213
9,9,0.44348
15,10,0.29535
12,10,0.34485
11,10,0.39417
14,11,0.36133
12,12,0.32861
10,12,0.31201
10,12,0.2627
15,12,0.29523
13,10,0.23016
14,10,0.39398
14,10,0.24664
16,10,0.22992
12,10,0.26306
9,10,0.29578
10,10,0.21362
13,10,0.21332
15,11,0.32837
13,10,0.34503
15,10,0.54199
14,10,0.22998
11,11,0.26294
9,11,0.41077
16,12,0.22992
15,11,0.29547
12,11,0.31226
13,10,0.24622
15,10,0.31213
15,10,0.26276
12,10,0.23004
9,10,0.69006
9,12,0.26288
4,16,0.29565
8,9,0.27936
10,9,1.26489
11,9,0.42908
12,10,0.44354
11,10,0.4599
12,10,0.36133
13,11,0.36157
11,11,0.39465
9,12,0.19708
11,10,0.50909
11,9,0.87048
10,9,0.91998
10,10,0.2301
10,10,0.65717
9,12,0.2298
10,11,0.2298
11,11,0.23029
12,11,0.27936
10,10,0.31232
7,10,0.54163
10,10,0.44348
10,10,0.41077
9,10,0.41052
10,10,0.78894
12,9,0.62415
11,10,0.427
11,10,0.32849
13,10,0.21338
13,9,0.24634
12,10,0.54224
11,10,0.29565
13,11,0.34485
11,11,0.29431
9,11,0.32849
10,10,0.50916
12,11,0.52563
12,10,0.2627
13,10,0.32861
13,10,0.24658
11,10,0.27905
10,9,0.24622
12,9,0.29602
14,10,0.26294
13,9,0.5752
15,10,0.27966
16,10,0.29565
13,10,0.27905
11,10,0.27942
10,10,0.31213
15,10,0.36145
14,10,0.49292
13,10,0.42725
13,10,0.34473
11,10,0.6405
12,11,0.27905
14,11,0.29529
13,10,0.427
14,10,0.34546
15,10,0.29541
13,9,0.29468
12,9,0.26257
14,10,0.3783
14,9,0.39429
13,9,0.41077
14,10,0.4104
15,11,0.29529
12,9,0.31201
14,9,0.21362
15,10,0.26282
16,10,0.29712
13,10,0.34497
13,9,0.37769
14,9,0.24646
14,10,0.39441
14,9,0.70715
16,10,0.21362
15,10,0.22986
13,9,0.34521
14,9,0.44348
15,9,0.29565
13,9,0.27954
10,9,0.32849
10,9,0.29565
13,9,0.32825
12,9,0.36157
13,10,0.2135
15,10,0.37756
15,10,0.27954
13,10,0.41101
13,10,0.2793
15,9,0.26294
15,11,0.29614
12,10,0.31201
10,10,0.39417
13,10,0.19751
13,9,0.34534
11,8,0.29565
9,8,0.24634
9,8,0.22961
7,9,0.32849
9,9,0.24658
10,9,0.87073
10,9,1.26501
12,10,0.44373
12,10,0.29602
14,11,0.29419
14,11,0.29565
12,10,0.34521
12,10,0.24658
14,10,0.29578
14,10,0.24622
10,9,0.31177
10,8,0.22998
8,9,0.09839
10,9,0.427
9,9,0.64087
9,6,0.26282
10,2,0.70618
