FPOGX,FPOGY,FPOGD
11,3,0.72255
9,8,0.29579
11,9,0.21339
11,15,0.50939
11,9,0.24483
10,8,0.52562
12,8,0.26273
9,6,0.19761
9,5,0.50925
8,10,0.67346
8,8,0.42684
8,9,0.45985
7,8,0.42647
6,9,0.24653
6,11,0.29573
6,13,0.52564
6,13,0.34469
8,6,0.29557
7,10,0.19699
7,16,0.54233
8,7,0.22986
8,14,0.21303
8,8,0.31211
7,8,0.41054
7,14,0.59175
8,15,0.32848
7,16,0.23001
7,6,0.34484
7,12,0.31224
6,10,0.44366
6,16,0.75544
7,16,0.22982
8,10,0.23022
7,13,0.2791
8,11,0.49287
8,15,0.37789
8,14,0.27908
8,16,0.29547
8,16,0.24674
10,4,0.37774
9,12,0.19704
8,15,0.27956
10,15,0.2135
11,7,0.24638
11,6,0.34473
12,6,0.32835
12,8,0.5915
10,16,0.70684
10,5,0.34515
10,16,0.34501
11,8,0.49275
12,7,0.36125
11,12,0.24611
10,16,0.39425
9,8,0.21375
10,15,0.24664
10,10,0.52563
10,13,0.19709
10,14,0.21361
10,13,0.42725
10,15,0.4597
9,7,0.22977
9,14,0.21352
9,9,0.36188
9,15,0.32836
8,15,0.52573
9,13,0.08198
9,8,0.29575
9,14,0.24612
9,9,0.4105
9,12,0.24626
9,9,0.55851
9,13,0.45985
9,12,0.26318
9,10,0.19697
8,9,0.06563
7,16,0.29562
7,14,0.22988
6,8,0.37785
6,8,0.21344
5,16,0.26302
6,11,0.19743
6,11,0.22987
6,17,0.34489
7,16,0.50912
8,6,0.2792
7,7,0.24651
7,8,0.23125
7,14,0.3776
7,15,0.24656
8,15,0.345
11,13,0.24648
11,7,0.47635
11,7,0.21363
10,15,0.42716
9,16,0.29604
7,15,0.27901
6,15,0.29575
5,8,0.52576
7,16,0.24653
7,14,0.27954
8,6,0.21351
7,11,0.21346
8,8,0.22948
8,10,0.19724
7,13,0.29561
8,7,0.2299
9,15,0.24638
9,6,0.24654
9,9,0.22986
9,8,0.34513
9,12,0.21348
8,9,0.3286
9,13,0.49275
10,14,0.39403
9,6,0.22985
11,13,0.29561
11,6,0.67363
11,7,0.80499
11,14,0.42726
10,11,0.21349
10,8,0.19707
10,10,0.21365
10,7,0.22986
10,7,0.24651
9,14,0.24644
7,14,0.26275
6,13,0.2299
8,12,0.22998
9,12,0.42725
8,9,0.19713
8,8,0.27895
9,11,0.26298
7,12,0.32832
8,13,0.55843
8,12,0.32876
8,12,0.59151
7,12,0.29566
8,6,0.3611
8,4,0.64073
8,5,0.37789
7,6,0.32849
7,8,0.54185
7,10,0.54199
7,12,0.72272
7,13,0.72168
6,12,0.29575
9,11,0.27924
9,5,0.39429
9,8,0.27928
9,9,0.21364
8,11,0.36137
6,11,0.26291
6,7,0.60789
6,8,0.60786
6,12,0.1974
6,13,0.27911
9,6,0.2299
10,11,0.24651
10,7,0.67378
10,10,0.42711
9,10,0.36153
11,10,0.41048
10,8,0.19713
8,8,0.22998
8,9,0.37782
8,6,0.32866
9,6,0.24652
8,10,0.34489
6,11,0.29547
6,10,0.21338
7,6,0.29576
6,11,0.3121
7,7,0.27913
7,9,0.37769
7,9,0.36096
6,11,1.00212
10,11,0.23001
9,4,0.32851
11,11,0.27942
9,8,0.6076
10,8,0.39433
11,8,0.26288
10,4,0.42712
9,4,0.31192
12,8,0.83772
12,8,0.72357
12,10,0.31213
11,9,0.29604
8,7,0.21378
8,8,0.42702
8,5,0.29594
8,7,0.23019
8,8,0.41077
11,6,0.21365
12,4,0.26289
11,5,0.21338
12,9,0.27896
12,9,0.4267
12,12,0.24654
11,16,0.34514
10,14,0.37773
7,15,0.26268
6,13,0.22995
7,6,0.27924
7,6,0.42755
7,8,0.21352
6,7,0.3775
6,9,0.42725
7,11,0.26311
7,12,0.34622
9,12,0.22986
8,11,0.57486
6,12,0.26314
6,12,0.26286
6,9,0.29579
6,9,0.36162
6,12,0.32849
7,11,0.27939
6,9,0.36136
6,7,0.50919
6,7,0.47659
6,9,0.54211
6,10,0.32832
7,10,0.41075
9,10,0.39435
10,8,0.44389
10,9,0.4926
10,11,0.345
11,10,0.32849
10,9,0.27928
11,10,0.39395
11,8,0.41063
11,10,0.3614
7,10,0.37839
8,10,0.21349
10,9,0.26268
11,8,0.67377
11,9,0.3121
9,9,0.24619
7,10,0.27997
7,6,0.34488
7,8,0.44376
8,10,0.5267
10,8,0.37787
9,7,0.21361
9,7,0.41046
9,8,0.4762
9,9,0.6407
9,9,0.34509
10,7,0.6571
9,8,0.27905
8,8,0.42476
7,8,0.36128
7,8,0.59152
9,6,0.29573
10,7,0.24625
10,6,0.60657
10,6,0.46013
10,7,0.36136
9,7,0.44351
9,7,0.37775
8,8,0.46011
9,7,0.59108
10,6,0.26274
11,5,0.4106
12,5,0.3121
12,6,0.47626
9,6,0.29549
9,5,0.55821
9,5,0.34511
7,6,0.46014
7,6,0.31216
7,4,0.47676
9,10,0.49287
8,9,0.64102
9,9,0.36131
11,12,0.42711
11,13,0.21538
12,14,0.47623
9,10,0.27927
9,8,0.26019
12,8,0.21274
9,5,0.1974
9,3,0.29578
11,4,0.67351
12,5,0.37775
13,5,0.34467
12,6,0.19708
12,11,0.24638
11,16,0.34488
10,6,0.22998
11,11,0.26288
11,7,0.44362
12,9,0.24666
11,14,0.4106
11,16,0.62405
11,9,0.21349
12,6,0.59157
12,7,0.60788
12,15,0.50923
11,15,0.28012
10,6,0.26289
11,8,0.26274
11,6,0.32845
11,10,0.29575
11,8,0.52562
11,13,2.43094
9,8,0.52547
9,8,0.45999
6,7,0.26288
10,2,0.57474
