FPOGX,FPOGY,FPOGD
9,1,0.21341
1,19,0.39426
2,19,0.37744
7,10,0.35997
4,10,0.64063
5,9,0.32866
8,10,0.29549
3,9,0.21349
2,8,0.29561
11,6,0.24596
17,6,0.26328
15,5,0.21359
9,6,0.24635
5,8,0.29579
5,8,0.26274
12,8,0.24646
15,7,0.31212
16,9,0.29543
11,9,0.22995
6,10,0.23
3,11,0.37785
3,10,0.16441
14,3,0.3287
15,4,0.26286
9,12,0.24644
4,14,0.26297
2,12,0.31213
9,12,0.09862
16,13,0.23007
17,16,0.29581
13,13,0.19716
7,7,0.2137
3,4,0.312
3,6,0.21367
13,13,0.31209
17,11,0.36108
10,7,0.21349
5,4,0.263
2,5,0.345
3,5,0.21542
8,7,0.06575
15,9,0.23
8,6,0.29568
5,9,0.19699
3,12,0.32848
7,11,0.24669
5,9,0.21352
16,5,0.34543
8,5,0.24634
5,7,0.23001
3,8,0.24713
15,8,0.49257
15,5,0.27927
9,6,0.21378
5,7,0.21352
3,8,0.26288
11,6,0.24626
12,4,0.23022
16,4,0.32851
10,6,0.21413
5,8,0.24635
3,9,0.31212
13,14,0.26286
17,14,0.27933
16,12,0.21336
8,6,0.24635
5,4,0.21349
3,5,0.26273
1,8,0.14769
13,5,0.39424
16,7,0.26299
7,5,0.26299
4,6,0.24637
2,5,0.31236
13,5,0.29575
16,8,0.37767
8,6,0.21376
4,4,0.22986
3,5,0.32864
12,12,0.13112
15,11,0.22984
9,12,0.24638
4,10,0.22989
2,11,0.26274
15,10,0.31216
17,12,0.39478
11,13,0.21364
5,12,0.21349
2,11,0.44376
12,7,0.21391
16,8,0.21375
16,11,0.23003
10,12,0.06563
6,5,0.24637
3,9,0.19716
3,10,0.29536
13,8,0.27925
15,11,0.24637
10,14,0.23
5,10,0.2135
3,7,0.37759
15,8,0.45988
16,10,0.39423
9,7,0.21397
4,4,0.26288
3,5,0.36153
10,8,0.19701
16,8,0.23013
15,11,0.24687
9,14,0.263
6,12,0.26358
5,12,0.32837
10,6,0.24608
16,9,0.24652
17,11,0.23001
15,10,0.19684
9,6,0.23
4,7,0.2793
4,9,0.26276
12,13,0.19699
17,15,0.54196
11,10,0.21361
5,8,0.23001
3,7,0.39426
12,7,0.31241
17,11,0.50937
10,10,0.21352
5,11,0.26274
4,10,0.24626
11,8,0.23012
12,5,0.23001
15,5,0.23003
16,5,0.26285
10,4,0.24666
6,4,0.22986
3,5,0.23004
3,6,0.22998
8,9,0.19728
11,12,0.06577
15,7,0.24644
10,9,0.19698
5,13,0.24623
2,7,0.21364
2,6,0.24652
14,7,0.19713
16,6,0.47623
8,6,0.22972
4,4,0.34503
4,5,0.24767
14,11,0.27925
17,14,0.45976
10,5,0.26271
5,9,0.19713
3,13,0.37775
13,6,0.21365
17,4,0.26279
16,5,0.23001
8,9,0.22984
4,12,0.24626
4,12,0.26273
14,9,0.23013
16,7,0.263
16,6,0.26286
9,4,0.24635
5,6,0.21346
3,7,0.37761
13,7,0.2301
17,9,0.27924
14,8,0.21347
7,6,0.29573
4,8,0.21378
3,11,0.21388
13,8,0.21361
17,5,0.31187
15,11,0.19713
8,13,0.2135
4,8,0.23013
5,7,0.21361
12,7,0.21373
17,13,0.2626
16,12,0.31212
9,11,0.19713
4,6,0.26268
4,6,0.26257
12,8,0.26291
17,9,0.29575
11,11,0.21356
4,10,0.24672
3,11,0.27925
12,11,0.27888
16,12,0.41061
13,13,0.21375
7,13,0.24651
5,12,0.32808
16,16,0.2462
16,15,0.2462
16,14,0.263
8,11,0.21323
4,9,0.24625
6,8,0.21391
11,6,0.27942
16,11,0.32811
9,12,0.22998
4,8,0.26305
5,7,0.19711
12,8,0.19698
16,11,0.21361
16,9,0.24651
9,5,0.27925
4,13,0.36137
13,12,0.2793
17,8,0.34482
10,6,0.24678
5,5,0.24677
5,5,0.29587
13,11,0.21373
16,12,0.29562
9,7,0.21318
5,4,0.22984
4,5,0.4765
13,9,0.27809
14,12,0.31207
9,12,0.22961
4,12,0.26277
3,12,0.29575
14,10,0.29564
16,6,0.24623
16,6,0.34485
9,12,0.2135
6,12,0.2137
3,8,0.49295
9,7,0.24638
15,10,0.29535
9,13,0.24623
5,13,0.2626
3,13,0.27913
6,10,0.19725
11,10,0.19687
16,12,0.3447
17,13,0.29562
11,14,0.21342
5,9,0.22972
3,8,0.44348
15,10,0.37787
17,6,0.36118
15,6,0.21338
9,8,0.24638
5,11,0.23027
4,12,0.27914
14,9,0.27924
17,11,0.49287
12,8,0.21375
7,5,0.24612
4,4,0.24619
3,5,0.29549
14,10,0.24637
17,9,0.3121
15,6,0.21364
9,10,0.19737
5,11,0.26303
4,10,0.31224
12,5,0.22983
14,4,0.24649
16,8,0.26289
10,13,0.19708
7,14,0.21378
4,11,0.21362
4,9,0.2299
15,7,0.34483
17,10,0.24673
17,10,0.2464
10,13,0.21361
5,13,0.26282
4,13,0.29575
10,8,0.21339
14,8,0.22987
16,11,0.26286
10,13,0.22984
5,10,0.21362
3,9,0.32863
10,7,0.21231
16,8,0.2312
16,6,0.3614
10,9,0.21339
5,10,0.22986
4,11,0.32838
14,6,0.263
17,4,0.47592
11,5,0.22995
5,5,0.24603
3,3,0.34517
16,11,0.68988
9,5,0.24622
6,4,0.24637
4,6,0.31197
14,4,0.3615
18,12,0.34497
10,14,0.26259
6,13,0.19708
2,11,0.34499
12,7,0.21375
15,5,0.27924
17,10,0.19699
17,12,0.19711
13,5,0.21368
4,11,0.37772
17,10,0.5256
12,6,0.19724
7,7,0.23
2,7,0.27907
6,8,0.19711
15,9,0.09851
18,9,0.27954
16,8,0.27953
9,4,0.22987
6,4,0.24626
3,4,0.24646
4,4,0.23003
12,7,0.21349
17,15,0.31247
12,14,0.08214
6,6,0.21352
4,4,0.22986
3,4,0.29561
15,13,0.24625
16,7,0.22975
16,5,0.37805
9,5,0.24637
4,3,0.24646
3,4,0.27924
14,5,0.27927
16,7,0.27982
15,7,0.24637
8,5,0.22986
4,2,0.26276
3,3,0.29468
13,10,0.2135
17,11,0.36328
10,3,0.22986
3,12,0.36111
2,12,0.45972
8,10,0.19727
13,10,0.32867
10,12,0.22998
7,12,0.23041
3,13,0.22992
3,12,0.24637
13,6,0.21365
16,3,0.49289
12,12,0.24643
7,14,0.19733
3,12,0.26282
3,11,0.26288
18,14,0.27921
17,14,0.46146
11,15,0.22986
6,13,0.23001
3,12,0.37759
13,8,0.42712
16,9,0.44363
11,11,0.22983
7,11,0.21362
4,12,0.42715
16,7,0.24649
16,6,0.29538
15,9,0.22989
10,12,0.23001
5,15,0.24649
4,14,0.36136
16,9,0.29593
15,8,0.22971
10,4,0.19724
7,3,0.23041
3,4,0.21344
3,5,0.24634
10,8,0.19702
16,9,0.21387
16,9,0.27924
9,5,0.27924
6,6,0.23065
3,9,0.32849
10,5,0.2959
16,12,0.41074
6,13,0.11475
6,3,0.21353
4,19,0.263
5,19,0.54184
6,18,0.41125
8,4,0.27924
9,1,0.26279
10,1,0.55859
